Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
2020-06-28,235715.0,WELLBRIDGE OF FENTON,901 PINE CREEK DRIVE,FENTON,MI,48430,Y,Y,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,63.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,0.0,6.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,111.1,333.3,300.0,Genesee,N,N,,Week 06 - Jun 28
2020-06-07,235659.0,RIVERVIEW HEALTH & REHAB CENTER,7733 E JEFFERSON,DETROIT,MI,48214,Y,Y,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,220.0,145.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,4.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,50.0,0.0,Y,Y,0.0,0.0,0.0,0.0,,Wayne,N,N,,Week 03 - Jun  7
2020-08-09,235516,RIVERGATE TERRACE,14141 PENNSYLVANIA,RIVERVIEW,MI,48193,Y,Y,0.0,12.0,0.0,21.0,0.0,3.0,1.0,13.0,1.0,9.0,288.0,164.0,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,0.0,23.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,6.1,128.0,54.9,42.9,Wayne,N,N,POINT (-83.196206 42.184775),Week 12 - Aug  9
2020-07-26,235072,OAKVIEW MEDICAL CARE FACILITY,1000 DIANA ST,LUDINGTON,MI,49431,Y,Y,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,96.0,83.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,53.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Mason,N,N,POINT (-86.4313 43.95773),Week 10 - Jul 26
2020-09-13,235021,CHELSEA RETIREMENT COMMUNITY,805 W MIDDLE ST,CHELSEA,MI,48118,Y,Y,0.0,4.0,0.0,16.0,0.0,16.0,0.0,8.0,0.0,7.0,85.0,65.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,,,,,0.0,5.0,2.0,30.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,246.2,107.7,43.8,Washtenaw,N,N,POINT (-84.033881 42.314576),Week 17 - Sep 13
2020-07-05,235467,FOUR CHAPLAINS NRSG CARE CTR,28349 JOY RD,WESTLAND,MI,48185,Y,Y,1.0,21.0,0.0,47.0,1.0,3.0,0.0,12.0,0.0,12.0,103.0,59.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,0.0,23.0,0.0,4.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,796.6,203.4,25.5,Wayne,N,N,POINT (-83.321233 42.355012),Week 07 - Jul  5
2020-09-27,235289,BORGESS GARDENS,3057 GULL ROAD,KALAMAZOO,MI,49048,Y,Y,0.0,0.0,0.0,0.0,1.0,7.0,0.0,8.0,0.0,1.0,101.0,68.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0.0,11.0,0.0,0.0,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,14.7,,Kalamazoo,N,N,POINT (-85.541602 42.314055),Week 19 - Sep 27
2020-11-01,235312,MISSION POINT NSG & PHY REHAB CTR OF BIG RAPIDS,725 W FULLER,BIG RAPIDS,MI,49307,Y,Y,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,65.0,,,,,Y,N,N,N,N,N,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,3.0,0.0,1.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,15.4,0.0,0.0,Mecosta,N,N,,Week 24 - Nov  1
2020-10-11,235400,WELLSPRING LUTHERAN SERVICES,1390 MAPLE DRIVE,FAIRVIEW,MI,48621,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,39.0,36.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,N,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Oscoda,N,N,POINT (-84.044394 44.719938),Week 21 - Oct 11
2020-08-16,235300,MEDILODGE OF TAYLOR,23600 NORTHLINE RD,TAYLOR,MI,48180,Y,Y,0.0,2.0,0.0,36.0,0.0,0.0,0.0,31.0,0.0,17.0,142.0,91.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,1.0,19.0,0.0,2.0,0.0,0.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,395.6,186.8,47.2,Wayne,N,N,POINT (-83.262329 42.212116),Week 13 - Aug 16
2020-08-16,235004,SKLD MUSKEGON,1061 W HACKLEY AVE,MUSKEGON,MI,49441,Y,Y,2.0,37.0,0.0,44.0,0.0,12.0,0.0,43.0,0.0,24.0,76.0,71.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0.0,28.0,0.0,16.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,619.7,338.0,54.5,Muskegon,N,N,POINT (-86.26956000000001 43.212683),Week 13 - Aug 16
2020-08-16,235525,HERITAGE NURSING AND REHABILITATION COMMUNITY,320 E CENTRAL AVE,ZEELAND,MI,49464,Y,Y,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,39.0,36.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0.0,5.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,55.6,0.0,0.0,Ottawa,N,N,POINT (-86.011071 42.810546),Week 13 - Aug 16
2020-11-08,235022,MEDILODGE OF CLARE,600 SE 4TH ST,CLARE,MI,48617,Y,Y,0.0,0.0,2.0,15.0,0.0,6.0,0.0,10.0,0.0,0.0,92.0,65.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,2.0,0.0,Y,0.0,4.0,0.0,9.0,0.0,0.0,N,N,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,N,,,,,30.8,0.0,230.8,0.0,0.0,Clare,N,N,POINT (-84.759852 43.818202),Week 25 - Nov  8
2020-10-18,235441,SKLD WYOMING,625 36TH ST SW,WYOMING,MI,49509,Y,Y,0.0,2.0,0.0,1.0,0.0,3.0,0.0,155.0,0.0,0.0,92.0,82.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,N,0.0,0.0,0.0,8.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,12.2,0.0,0.0,Kent,N,N,POINT (-85.681566 42.898776),Week 22 - Oct 18
2020-07-05,235076,NEWAYGO CO MEDICAL CARE FACILI,4465 W 48TH ST,FREMONT,MI,49412,Y,Y,0.0,0.0,0.0,0.0,3.0,5.0,1.0,26.0,0.0,0.0,116.0,80.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,34.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Newaygo,N,N,POINT (-85.911905 43.467021),Week 07 - Jul  5
2020-10-04,235462,BEAUMONT REHAB & CONTINUING CARE FARMINGTON HILLS,21450 ARCHWOOD CIRCLE,FARMINGTON HILLS,MI,48336,Y,Y,0.0,8.0,0.0,42.0,0.0,37.0,0.0,37.0,0.0,13.0,179.0,87.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,22.0,Y,0.0,9.0,0.0,68.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,482.8,149.4,31.0,Oakland,N,N,POINT (-83.348054 42.449327),Week 20 - Oct  4
2020-08-30,235292,MEDILODGE OF SAULT STE MARIE,1011 MERIDIAN RD,SAULT SAINTE MARIE,MI,49783,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,106.0,65.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,N,,,,0.0,0.0,0.0,12.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Chippewa,N,N,POINT (-84.363989 46.490389),Week 15 - Aug 30
2020-06-07,235295,LAKEVIEW EXTENDED CARE AND REHAB,210 SOUTH FIRST STREET,HARBOR BEACH,MI,48441,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,Y,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Huron,N,N,POINT (-82.652527 43.842429),Week 03 - Jun  7
2020-08-09,235301,SANCTUARY AT MCAULEY,1380 E SHERMAN BLVD,MUSKEGON,MI,49444,Y,Y,0.0,0.0,1.0,8.0,0.0,3.0,0.0,6.0,0.0,0.0,98.0,58.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.0,11.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,17.2,0.0,137.9,0.0,0.0,Muskegon,N,N,POINT (-86.211032 43.204985),Week 12 - Aug  9
2020-07-26,235527,ST JAMES NURSING CENTER,15063 GRATIOT AVE,DETROIT,MI,48205,Y,Y,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,12.0,143.0,103.0,Y,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,9.7,116.5,1200.0,Wayne,N,N,POINT (-82.971428 42.444532),Week 10 - Jul 26
2020-06-14,235062,GRANDVUE MEDICAL CARE FACILITY,1728 S PENINSULA ROAD,EAST JORDAN,MI,49727,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,113.0,100.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,44.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Charlevoix,N,N,POINT (-85.13957000000002 45.179585),Week 04 - Jun 14
2020-06-28,235396,THE VILLA AT SILVERBELL ESTATES,1255 W SILVERBELL RD,ORION,MI,48359,Y,Y,0.0,14.0,0.0,0.0,9.0,14.0,0.0,5.0,0.0,2.0,106.0,84.0,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,23.8,,Oakland,N,N,POINT (-83.269928 42.722451),Week 06 - Jun 28
2020-07-05,235528,THE VILLAGE OF EAST HARBOR,33875 KIELY DR,CHESTERFIELD TOWNSHI,MI,48047,Y,Y,0.0,23.0,0.0,60.0,0.0,34.0,0.0,53.0,0.0,20.0,102.0,59.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,44.0,0.0,105.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,1016.9,339.0,33.3,Macomb,N,N,POINT (-82.767086 42.67268),Week 07 - Jul  5
2020-11-22,235488,WEST BLOOMFIELD HEALTH AND REHABILITATION CENTER,6445 W MAPLE,WEST BLOOMFIELD,MI,48322,Y,Y,0.0,31.0,0.0,69.0,0.0,12.0,1.0,59.0,0.0,19.0,172.0,105.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,11.0,198.0,Y,1.0,29.0,0.0,22.0,0.0,0.0,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,657.1,181.0,27.5,Oakland,N,N,POINT (-83.397744 42.54188400000001),Week 27 - Nov 22
2020-07-12,235050,HAROLD AND GRACE UPJOHN COMMUNITY CARE CENTER,2400 PORTAGE ST,KALAMAZOO,MI,49001,Y,Y,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,75.0,Y,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,2.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,40.0,0.0,0.0,Kalamazoo,N,N,POINT (-85.56998 42.266639),Week 08 - Jul 12
2020-09-27,235331,MEDILODGE OF HOWELL,1333 W GRAND RIVER,HOWELL,MI,48843,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,219.0,187.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,1.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Livingston,N,N,POINT (-83.949806 42.612457),Week 19 - Sep 27
2020-09-27,235187,CAMBRIDGE EAST HEALTHCARE CENTER,31155 DEQUINDRE,MADISON HEIGHTS,MI,48071,Y,Y,0.0,1.0,0.0,38.0,0.0,3.0,0.0,18.0,0.0,19.0,154.0,73.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,0.0,0.0,Y,0.0,14.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,520.5,260.3,50.0,Oakland,N,N,POINT (-83.086298 42.521655),Week 19 - Sep 27
2020-11-15,235223,CARE AND REHABILITATION CENTER AT GLACIER HILLS,1200 EARHART RD,ANN ARBOR,MI,48105,Y,Y,0.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,105.0,70.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,70.0,0.0,Y,0.0,1.0,0.0,3.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,28.6,0.0,57.1,28.6,50.0,Washtenaw,N,N,POINT (-83.68232000000002 42.29002),Week 26 - Nov 15
2020-09-20,235467,FOUR CHAPLAINS NRSG CARE CTR,28349 JOY RD,WESTLAND,MI,48185,Y,Y,0.0,26.0,0.0,47.0,0.0,3.0,0.0,17.0,0.0,12.0,103.0,72.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,N,0.0,35.0,0.0,23.0,0.0,4.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,652.8,166.7,25.5,Wayne,N,N,POINT (-83.321233 42.355012),Week 18 - Sep 20
2020-08-02,235224,LENAWEE MEDICAL CARE FACILITY,200 SAND CREEK HWY,ADRIAN,MI,49221,Y,Y,0.0,1.0,0.0,8.0,3.0,18.0,0.0,6.0,0.0,2.0,136.0,79.0,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,4.0,70.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,101.3,25.3,25.0,Lenawee,N,N,POINT (-84.079335 41.903688),Week 11 - Aug  2
2020-11-15,235035,SPECTRUM HEALTH REHAB AND NURSING CENTER,4118 KALAMAZOO AVE S E,GRAND RAPIDS,MI,49508,Y,Y,0.0,1.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,1.0,165.0,123.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,7.0,30.0,3.0,67.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,8.1,0.0,40.7,8.1,20.0,Kent,N,N,POINT (-85.626266 42.888607),Week 26 - Nov 15
2020-11-01,235482,FENTON HEALTHCARE,512 BEACH ST,FENTON,MI,48430,Y,Y,0.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,,68.0,,,,,Y,N,N,N,N,N,N,,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,,Y,N,N,Y,N,N,Y,0.0,0.0,Y,1.0,5.0,0.0,0.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,14.7,0.0,58.8,29.4,50.0,Genesee,N,N,POINT (-83.713564 42.80103),Week 24 - Nov  1
2020-10-11,235503,THE VILLA AT PARKRIDGE,28 S PROSPECT ST,YPSILANTI,MI,48198,Y,Y,1.0,15.0,1.0,32.0,0.0,11.0,0.0,31.0,0.0,25.0,144.0,122.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,1.0,0.0,Y,1.0,27.0,0.0,2.0,0.0,1.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,8.2,0.0,262.3,204.9,78.1,Washtenaw,N,N,POINT (-83.601963 42.239383),Week 21 - Oct 11
2020-09-27,235400,WELLSPRING LUTHERAN SERVICES,1390 MAPLE DRIVE,FAIRVIEW,MI,48621,Y,Y,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,39.0,32.0,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,N,Y,N,,,,0.0,0.0,0.0,0.0,0.0,0.0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Oscoda,N,N,POINT (-84.044394 44.719938),Week 19 - Sep 27
2020-10-18,235481,LAKE ORION NURSING CENTER,585 EAST FLINT STREET,LAKE ORION,MI,48362,Y,Y,1.0,5.0,0.0,54.0,1.0,6.0,2.0,54.0,0.0,6.0,120.0,81.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,20.0,1.0,45.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,666.7,74.1,11.1,Oakland,N,N,POINT (-83.23258 42.784028),Week 22 - Oct 18
2020-06-28,235248,FRIENDSHIP VILLAGE,1400 N DRAKE RD,KALAMAZOO,MI,49006,Y,Y,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,57.0,45.0,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,7.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Kalamazoo,N,N,POINT (-85.648119 42.305016),Week 06 - Jun 28
2020-10-04,235427,AUTUMN WOODS RESIDENTIAL HLTH,29800 HOOVER RD,WARREN,MI,48093,Y,Y,0.0,62.0,0.0,102.0,2.0,50.0,0.0,139.0,0.0,66.0,293.0,201.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,0.0,0.0,N,0.0,38.0,0.0,84.0,0.0,0.0,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,9.0,0.0,Y,Y,0.0,0.0,507.5,328.4,64.7,Macomb,N,N,POINT (-83.007153 42.512419),Week 20 - Oct  4
2020-06-21,235242,"BOULEVARD MANOR, LLC",464 E GRAND BLVD,DETROIT,MI,48207,Y,Y,0.0,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,87.0,49.0,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,0.0,1.0,0.0,0.0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,20.4,0.0,0.0,Wayne,N,N,POINT (-83.007775 42.356104),Week 05 - Jun 21
2020-11-01,235201,MUNSON HEALTHCARE CRAWFORD CONTINUING CARE CENTER,1100 MICHIGAN AVE,GRAYLING,MI,49738,Y,Y,0.0,1.0,0.0,18.0,0.0,0.0,0.0,32.0,0.0,6.0,39.0,24.0,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0.0,0.0,Y,0.0,16.0,0.0,0.0,0.0,0.0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,750.0,250.0,33.3,Crawford,N,N,,Week 24 - Nov  1
