ReportingDate,Provider Name,County,TYPE,NEW RESIDENT CASES,TOTAL RESIDENT CASES,NEW RESIDENT DEATHS,TOTAL RESIDENT DEATHS,NEW STAFF CASES,TOTAL STAFF CASES,NEW STAFF DEATHS,TOTAL STAFF DEATHS,Reporting,VLOOKUP,Change Score
2020-11-09,CARETEL INNS OF BRIGHTON,LIVINGSTON,SNF,0.0,90.0,0.0,10.0,0.0,4.0,0.0,0.0,Yes,CARETEL INNS OF BRIGHTON,100
2020-11-09,CONSTABLE HOUSE INN,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Yes,CARETEL INNS OF BRIGHTON,40
2020-11-09,DEGAS HOUSE INN BRIGHTON,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Yes,CARETEL INNS OF BRIGHTON,62
2020-11-09,LEIGHTON HOUSE INN BRIGHTON,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,CARETEL INNS OF BRIGHTON,63
2020-11-09,MEDILODGE OF HOWELL,LIVINGSTON,SNF,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Yes,MEDILODGE OF HOWELL,100
2020-11-09,MEDILODGE OF LIVINGSTON,LIVINGSTON,SNF,0.0,40.0,0.0,10.0,1.0,15.0,0.0,0.0,Yes,MEDILODGE OF LIVINGSTON,100
2020-11-09,PATTI LEWIS CARE HOME,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE WILLOWS AT HOWELL,52
2020-11-09,QUALITY CARE OF HOWELL 2,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOWELL,61
2020-11-09,QUALITY CARE OF HOWELL I,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF HOWELL,61
2020-11-09,SANCTUARY AT WOODLAND #1,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE WILLOWS AT HOWELL,34
2020-11-09,SANCTUARY AT WOODLAND #2,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE WILLOWS AT HOWELL,34
2020-11-09,THE LEGACY AT HOWELL,LIVINGSTON,HFA,,0.0,,0.0,,0.0,,0.0,Yes,THE WILLOWS AT HOWELL,75
2020-11-09,THE LODGE BRIGHTON,LIVINGSTON,AFC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,WELLBRIDGE OF BRIGHTON,70
2020-11-09,THE WILLOWS AT HOWELL,LIVINGSTON,SNF,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,Yes,THE WILLOWS AT HOWELL,100
2020-11-09,THE WILLOWS AT HOWELL,LIVINGSTON,HFA,,0.0,,0.0,,8.0,,0.0,Yes,THE WILLOWS AT HOWELL,100
2020-11-09,VAN GOGH HOUSE INN BRIGHTON,LIVINGSTON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,CARETEL INNS OF BRIGHTON,59
2020-11-09,WELLBRIDGE OF BRIGHTON,LIVINGSTON,SNF,0.0,20.0,0.0,6.0,0.0,18.0,0.0,0.0,Yes,WELLBRIDGE OF BRIGHTON,100
2020-11-09,WELLBRIDGE OF PINCKNEY,LIVINGSTON,SNF,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,WELLBRIDGE OF PINCKNEY,100
2020-11-09,HELEN NEWBERRY JOY HOSPITAL LTCU,LUCE,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,HELEN NEWBERRY JOY HOSPITAL LTCU,100
2020-11-09,CASTLE ROCK RETIREMENT CENTER,MACKINAC,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MACKINAC STRAITS LONG TERM CARE UNIT,46
2020-11-09,CEDAR COVE MANOR,MACKINAC,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MACKINAC STRAITS LONG TERM CARE UNIT,48
2020-11-09,MACKINAC STRAITS LONG TERM CARE UNIT,MACKINAC,SNF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MACKINAC STRAITS LONG TERM CARE UNIT,100
2020-11-09,ADVANTAGE LIVING CENTER - ARMADA,MACOMB,SNF,7.0,12.0,0.0,1.0,1.0,12.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - ARMADA,100
2020-11-09,ADVANTAGE LIVING CENTER - ROSEVILLE,MACOMB,SNF,0.0,73.0,0.0,21.0,1.0,12.0,0.0,1.0,Yes,ADVANTAGE LIVING CENTER - ROSEVILLE,100
2020-11-09,ADVANTAGE LIVING CENTER - WARREN,MACOMB,SNF,0.0,64.0,0.0,38.0,0.0,24.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - WARREN,100
2020-11-09,AMERICAN HOUSE ROSEVILLE,MACOMB,HFA,,10.0,,8.0,,4.0,,0.0,Yes,ADVANTAGE LIVING CENTER - ROSEVILLE,54
2020-11-09,ANGELICA'S PLACE,MACOMB,HFA,,0.0,,0.0,,0.0,,0.0,Yes,ADVANTAGE LIVING CENTER - ARMADA,50
2020-11-09,ARDEN COURTS OF STERLING HEIGHTS,MACOMB,HFA,0.0,9.0,0.0,6.0,1.0,6.0,0.0,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,AUTUMN WOODS RESIDENTIAL HEALTH,MACOMB,SNF,0.0,83.0,0.0,35.0,0.0,39.0,0.0,0.0,Yes,AUTUMN WOODS RESIDENTIAL HLTH,97
2020-11-09,BEECHWOOD MANOR INC.,MACOMB,HFA,,0.0,,0.0,,0.0,,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,BICKFORD OF SHELBY,MACOMB,HFA,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,CHURCH OF CHRIST CARE CENTER,86
2020-11-09,BROOKDALE UTICA AL,MACOMB,HFA,,7.0,,0.0,,1.0,,0.0,Yes,AUTUMN WOODS RESIDENTIAL HLTH,40
2020-11-09,BROOKDALE UTICA MC,MACOMB,HFA,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,Yes,MARTHA T BERRY MCF,42
2020-11-09,CHURCH OF CHRIST ASSISTED LIVING,MACOMB,HFA,0.0,17.0,0.0,6.0,0.0,6.0,0.0,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,CHURCH OF CHRIST CARE CENTER,MACOMB,SNF,0.0,92.0,0.0,23.0,0.0,55.0,0.0,0.0,Yes,CHURCH OF CHRIST CARE CENTER,100
2020-11-09,CLEAVE,MACOMB,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - ARMADA,45
2020-11-09,CLINTON AIRE HEALTHCARE CENTER,MACOMB,SNF,0.0,19.0,0.0,2.0,0.0,2.0,0.0,0.0,Yes,CLINTON AIRE HEALTHCARE CENTER,100
2020-11-09,CLINTON CREEK ASSISTED LIVING & MEMORY CARE,MACOMB,HFA,,3.0,,2.0,,3.0,,0.0,Yes,CHURCH OF CHRIST CARE CENTER,86
2020-11-09,DAWNS CENTER FOR SENIORS,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,86
2020-11-09,FATHER MURRAY NURSING CENTER,MACOMB,SNF,0.0,107.0,0.0,23.0,0.0,57.0,0.0,1.0,Yes,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,86
2020-11-09,GRACE PREMIER ASSISTED LIVING,MACOMB,HFA,,2.0,,0.0,,2.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,HAMPTON MANOR OF SHELBY,MACOMB,HFA,,0.0,,0.0,,0.0,,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,HAVEN ADULT FOSTER CARE HOME,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,86
2020-11-09,HEARTLAND HEALTHCARE - STERLING HEIGHTS,MACOMB,SNF,0.0,49.0,0.0,13.0,0.0,17.0,0.0,0.0,Yes,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,91
2020-11-09,"LAKEPOINTE SENIOR CARE & REHAB CTR, LLC",MACOMB,SNF,0.0,91.0,0.0,27.0,0.0,33.0,0.0,0.0,Yes,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",89
2020-11-09,LAKESHORE SENIOR LIVING,MACOMB,HFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - ROSEVILLE,86
2020-11-09,LAKESIDE MANOR NURSING & REHAB CENTER,MACOMB,SNF,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,LEGACY AT ORCHARD GROVE,MACOMB,HFA,,0.0,,0.0,,4.0,,0.0,Yes,ORCHARD GROVE HEALTH CAMPUS,68
2020-11-09,LEISURE MANOR RESIDENCE FOR SRS,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,MARTHA T BERRY MCF,MACOMB,SNF,0.0,55.0,0.0,24.0,1.0,55.0,0.0,0.0,Yes,MARTHA T BERRY MCF,100
2020-11-09,MARYS SENIOR CENTER,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,ADVANTAGE LIVING CENTER - ARMADA,86
2020-11-09,MEADOW RIDGE ASSISTED LIVING,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,MEADOWS ASSISTED LIVING I,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,MEADOWS ASSISTED LIVING II,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,MEDILODGE OF RICHMOND,MACOMB,SNF,6.0,21.0,1.0,3.0,5.0,20.0,0.0,0.0,Yes,MEDILODGE OF RICHMOND,100
2020-11-09,MEDILODGE OF SHORELINE,MACOMB,SNF,0.0,29.0,0.0,9.0,0.0,9.0,0.0,0.0,Yes,MEDILODGE OF SHORELINE,100
2020-11-09,MEDILODGE OF STERLING HEIGHTS,MACOMB,SNF,0.0,75.0,0.0,16.0,1.0,34.0,0.0,0.0,Yes,MEDILODGE OF STERLING HEIGHTS,100
2020-11-09,MOORE AFC HOME,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF SHORELINE,51
2020-11-09,MY DOCTORS INN,MACOMB,HFA,,8.0,,8.0,,11.0,,8.0,Yes,AUTUMN WOODS RESIDENTIAL HLTH,45
2020-11-09,OAKLEIGH OF MACOMB,MACOMB,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CHURCH OF CHRIST CARE CENTER,86
2020-11-09,ORCHARD GROVE HEALTH CAMPUS,MACOMB,SNF,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Yes,ORCHARD GROVE HEALTH CAMPUS,100
2020-11-09,ORCHARD GROVE HEALTH CAMPUS HFA,MACOMB,HFA,,0.0,,0.0,,4.0,,0.0,Yes,ORCHARD GROVE HEALTH CAMPUS,95
2020-11-09,PINE VIEW ASSISTED LIVING,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,POMEROY LIVING STERLING ASSISTED,MACOMB,HFA,6.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,80
2020-11-09,POMEROY STERLING SKILLED REHAB,MACOMB,SNF,0.0,59.0,0.0,29.0,0.0,40.0,0.0,1.0,Yes,HEARTLAND HEALTH CARE CENTER - STERLING HEIGHTS,86
2020-11-09,PRESTIGE COMMONS I,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,50
2020-11-09,PRESTIGE COMMONS II,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,48
2020-11-09,RANDALL RESIDENCE OF STERLING HEIGHTS I,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,RANDALL RESIDENCE OF STERLING HEIGHTS II,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,RANDALL RESIDENCE OF STERLING HEIGHTS III,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,RANDALL RESIDENCE OF STERLING HEIGHTS IV,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,REGENCY AT SHELBY TOWNSHIP,MACOMB,SNF,1.0,62.0,0.0,14.0,0.0,28.0,0.0,0.0,Yes,REGENCY AT SHELBY TOWNSHIP,100
2020-11-09,REGENCY AT ST CLAIR SHORES,MACOMB,SNF,0.0,31.0,0.0,5.0,0.0,12.0,0.0,0.0,Yes,REGENCY AT ST CLAIR SHORES,100
2020-11-09,REGENCY MANOR NURSING & REHAB CENTER,MACOMB,SNF,0.0,13.0,0.0,3.0,0.0,4.0,0.0,0.0,Yes,REGENCY MANOR NURSING & REHABILITATION CENTER,89
2020-11-09,RIDGEWAY,MACOMB,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,"WELLBRIDGE OF ROMEO, LLC",56
2020-11-09,ROSE SENIOR LIVING - CLINTON TOWNSHIP,MACOMB,HFA,0.0,16.0,0.0,7.0,0.0,6.0,0.0,0.0,Yes,CLINTON AIRE HEALTHCARE CENTER,52
2020-11-09,SANCTUARY AT FRASER VILLA,MACOMB,SNF,0.0,44.0,0.0,9.0,0.0,36.0,0.0,0.0,Yes,SANCTUARY AT FRASER VILLA,100
2020-11-09,SANCTUARY AT FRASER VILLA HFA,MACOMB,HFA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,SANCTUARY AT FRASER VILLA,95
2020-11-09,SERENITY VILLAGE II,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SANCTUARY AT FRASER VILLA,56
2020-11-09,SERENITY VILLAGE III,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,SANCTUARY AT FRASER VILLA,55
2020-11-09,SHELBY CROSSING HEALTH CAMPUS,MACOMB,SNF,3.0,21.0,1.0,8.0,0.0,21.0,0.0,0.0,Yes,SHELBY CROSSING HEALTH CAMPUS,100
2020-11-09,SHELBY CROSSING HEALTH CAMPUS HFA,MACOMB,HFA,,11.0,,5.0,,18.0,,0.0,Yes,SHELBY CROSSING HEALTH CAMPUS,95
2020-11-09,SHELBY NURSING CENTER,MACOMB,SNF,1.0,83.0,0.0,13.0,0.0,26.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - ARMADA,86
2020-11-09,SHOREPOINT NURSING CENTER,MACOMB,SNF,0.0,63.0,1.0,19.0,0.0,30.0,0.0,1.0,Yes,SHOREPOINTE NURSING CENTER,98
2020-11-09,ST. ANTHONY NURSING HEALTHCARE,MACOMB,SNF,0.0,87.0,0.0,19.0,0.0,18.0,0.0,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,SUNRISE ASSISTED LIVING OF SHELBY TWP.,MACOMB,HFA,,0.0,,0.0,,2.0,,0.0,Yes,MEDILODGE OF RICHMOND,86
2020-11-09,THE ARBOR INN,MACOMB,HFA,,14.0,,4.0,,3.0,,0.0,Yes,THE VILLA AT CITY CENTER,86
2020-11-09,THE LEGACY AT SHELBY CROSSING,MACOMB,HFA,,16.0,,6.0,,18.0,,0.0,Yes,SHELBY CROSSING HEALTH CAMPUS,72
2020-11-09,THE VILLA AT CITY CENTER,MACOMB,SNF,0.0,59.0,0.0,17.0,0.0,27.0,0.0,0.0,Yes,THE VILLA AT CITY CENTER,100
2020-11-09,THE VILLAGE OF EAST HARBOR,MACOMB,SNF,0.0,39.0,0.0,7.0,0.0,19.0,0.0,0.0,Yes,THE VILLAGE OF EAST HARBOR,100
2020-11-09,THE VILLAGE OF EAST HARBOR HFA,MACOMB,HFA,0.0,13.0,0.0,18.0,0.0,9.0,0.0,0.0,Yes,THE VILLAGE OF EAST HARBOR,95
2020-11-09,THE VILLAGES COMMUNITY,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE VILLA AT CITY CENTER,62
2020-11-09,THE YOUNG HOME,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,THE VILLA AT CITY CENTER,86
2020-11-09,TORREY PINES HOUSE OF BREAD,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,"LAKEPOINTE SENIOR CARE AND REHAB CENTER, L L C",47
2020-11-09,TOWN VILLAGE STERLING HGTS - THE GEM MEMORY CARE,MACOMB,HFA,,0.0,,0.0,,0.0,,0.0,Yes,CHURCH OF CHRIST CARE CENTER,86
2020-11-09,VISTA SPRINGS WASHINGTON PLACE - SPRING COVE,MACOMB,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,ADVANTAGE LIVING CENTER - ROSEVILLE,46
2020-11-09,VISTA SPRINGS WASHINGTON PLACE - SPRING HARBOR,MACOMB,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,THE VILLAGE OF EAST HARBOR,86
2020-11-09,WALTONWOOD AT LAKESIDE,MACOMB,HFA,0.0,17.0,0.0,4.0,0.0,15.0,0.0,0.0,Yes,LAKESIDE MANOR NURSING AND REHABILITATION CENTER,86
2020-11-09,WARREN WOODS HEALTH AND REHAB CENTER,MACOMB,SNF,0.0,49.0,0.0,24.0,0.0,21.0,0.0,1.0,Yes,WARREN WOODS HEALTH AND REHABILITATION CENTER,89
2020-11-09,WELLBRIDGE OF ROMEO,MACOMB,SNF,0.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,Yes,"WELLBRIDGE OF ROMEO, LLC",95
2020-11-09,WINDEMERE PARK ASSISTED LIVING I,MACOMB,HFA,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes,WINDEMERE PARK HEALTH AND REHAB CENTER,58
2020-11-09,WINDEMERE PARK HEALTH AND REHAB CENTER,MACOMB,SNF,0.0,18.0,0.0,1.0,2.0,15.0,0.0,0.0,Yes,WINDEMERE PARK HEALTH AND REHAB CENTER,100
2020-11-09,WOODWARD'S ASSISTED LIVING,MACOMB,AFC,,0.0,,0.0,,0.0,,0.0,Yes,POMEROY LIVING STERLING SKILLED REHABILITATION,86
2020-11-09,GREEN ACRES RETIREMENT LIVING MANISTEE,MANISTEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MANISTEE COUNTY MEDICAL CARE FACILITY,50
2020-11-09,MANISTEE COUNTY MEDICAL CARE FACILITY,MANISTEE,SNF,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,MANISTEE COUNTY MEDICAL CARE FACILITY,100
2020-11-09,BROOKRIDGE HEIGHTS ASSIST,MARQUETTE,HFA,,0.0,,0.0,,0.0,,0.0,Yes,NORLITE NURSING CENTER,38
2020-11-09,DJ JACOBETTI HOME FOR VETERANS,MARQUETTE,SNF,1.0,7.0,0.0,0.0,1.0,9.0,0.0,0.0,Yes,DJ JACOBETTI HOME FOR VETERANS,100
2020-11-09,EASTWOOD NURSING CENTER,MARQUETTE,SNF,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,Yes,EASTWOOD NURSING CENTER,100
2020-11-09,MARQUETTE COUNTY MEDICAL CARE FACILITY,MARQUETTE,SNF,0.0,1.0,0.0,0.0,6.0,13.0,0.0,0.0,Yes,MARQUETTE COUNTY MEDICAL CARE FACILITY,100
2020-11-09,MILL CREEK MEMORY CARE COMMUNITY,MARQUETTE,HFA,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MARQUETTE COUNTY MEDICAL CARE FACILITY,57
2020-11-09,NORLITE NURSING CENTER,MARQUETTE,SNF,0.0,26.0,0.0,8.0,1.0,11.0,0.0,0.0,Yes,NORLITE NURSING CENTER,100
2020-11-09,SUNDARA WEST NPHC,MARQUETTE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,EASTWOOD NURSING CENTER,33
2020-11-09,"TEAL LAKE SENIOR LIVING COMMUNITY, INC",MARQUETTE,HFA,,0.0,,0.0,,0.0,,0.0,Yes,NORLITE NURSING CENTER,50
2020-11-09,THE LIGHTHOUSE ISHPEMING,MARQUETTE,SNF,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,Yes,MISSION POINT NSG & PHY REHAB CTR OF ISHPEMING,86
2020-11-09,LUDINGTON WOODS SPECIALIZED CARE,MASON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF LUDINGTON,56
2020-11-09,LUDINGTON WOODS SUPPORTIVE CARE,MASON,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF LUDINGTON,55
2020-11-09,MEDILODGE OF LUDINGTON,MASON,SNF,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Yes,MEDILODGE OF LUDINGTON,100
2020-11-09,OAKVIEW MEDICAL CARE FACILITY,MASON,SNF,7.0,16.0,1.0,1.0,2.0,10.0,0.0,0.0,Yes,OAKVIEW MEDICAL CARE FACILITY,100
2020-11-09,WILLOWBROOK CARE HOME,MASON,AFC,,0.0,,0.0,,0.0,,0.0,Yes,OAKVIEW MEDICAL CARE FACILITY,42
2020-11-09,ALTERCARE OF BIG RAPIDS,MECOSTA,SNF,0.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,Yes,ALTERCARE OF BIG RAPIDS CTR FOR REHAB & NURSING CA,90
2020-11-09,EVERGREEN TERRACE ASSISTED LIVING,MECOSTA,AFC,,0.0,,0.0,,0.0,,0.0,Yes,ALTERCARE OF BIG RAPIDS CTR FOR REHAB & NURSING CA,36
2020-11-09,MISSION POINT OF BIG RAPIDS,MECOSTA,SNF,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,ALTERCARE OF BIG RAPIDS CTR FOR REHAB & NURSING CA,86
2020-11-09,MENOMINEE HEALTH SERVICES,MENOMINEE,SNF,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,Yes,MENOMINEE HEALTH SERVICES,100
2020-11-09,PINECREST MEDICAL CARE FACILITY,MENOMINEE,SNF,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,Yes,PINECREST MEDICAL CARE FACILITY,100
2020-11-09,ROUBAL CARE & REHAB. CENTER,MENOMINEE,SNF,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,ROUBAL CARE AND REHAB CENTER,95
2020-11-09,APPLEWOOD ASSISTED LIVING,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,36
2020-11-09,BRITTANY MANOR,MIDLAND,SNF,0.0,4.0,0.0,1.0,1.0,7.0,0.0,0.0,Yes,BRITTANY MANOR,100
2020-11-09,BROOKDALE MIDLAND AL,MIDLAND,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF MIDLAND,57
2020-11-09,BROOKDALE MIDLAND MC,MIDLAND,AFC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,MEDILODGE OF MIDLAND,57
2020-11-09,CANDLESTONE ASSISTED LIVING,MIDLAND,HFA,0.0,0.0,0.0,0.0,43.0,45.0,0.0,0.0,Yes,MEDILODGE OF MIDLAND,38
2020-11-09,CASCADE SENIOR LIVING II,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,41
2020-11-09,CASCADES SENIOR LIVING III,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,40
2020-11-09,COLEMAN FIELDS ASSISTED LIVING,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,38
2020-11-09,KINDY CARE HOME,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,42
2020-11-09,MEDILODGE OF MIDLAND,MIDLAND,SNF,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,Yes,MEDILODGE OF MIDLAND,100
2020-11-09,MERIDIAN ACRES #1,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BRITTANY MANOR,45
2020-11-09,MERIDIAN ACRES #2,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BRITTANY MANOR,45
2020-11-09,MIDLAND BICKFORD COTTAGE,MIDLAND,HFA,,1.0,,1.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,56
2020-11-09,MIDLAND KING'S DAUGHTERS HOME,MIDLAND,SNF,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,Yes,MEDILODGE OF MIDLAND,50
2020-11-09,MIDLAND KING'S DAUGHTERS HOME HFA,MIDLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,86
2020-11-09,NOTTINGHAM PLACE,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,40
2020-11-09,OLSON MANOR,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,BRITTANY MANOR,59
2020-11-09,PINECREST FARMS,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,51
2020-11-09,PRIMROSE OF MIDLAND,MIDLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,72
2020-11-09,RHODA'S HOUSE,MIDLAND,AFC,,0.0,,0.0,,0.0,,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,41
2020-11-09,STORYPOINT OF MIDLAND,MIDLAND,HFA,,0.0,,0.0,,0.0,,0.0,Yes,MEDILODGE OF MIDLAND,64
2020-11-09,STRATFORD PINES,MIDLAND,SNF,0.0,1.0,0.0,0.0,4.0,10.0,0.0,0.0,Yes,STRATFORD PINES NURSING AND REHABILITATION CENTER,90
2020-11-09,AUTUMNWOOD OF MCBAIN,MISSAUKEE,SNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,AUTUMNWOOD OF MCBAIN,100
2020-11-09,MAGNOLIA CARE AFC WEST,MISSAUKEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,AUTUMNWOOD OF MCBAIN,29
2020-11-09,MAPLE RIDGE LIVING CENTER,MISSAUKEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,AUTUMNWOOD OF MCBAIN,27
2020-11-09,THE RANCH WELLNESS CENTER,MISSAUKEE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,AUTUMNWOOD OF MCBAIN,27
2020-11-09,ALICE LORRAINE CARE CENTER,MONROE,AFC,,0.0,,0.0,,0.0,,0.0,Yes,HICKORY RIDGE OF TEMPERANCE,45
